AnimalID,Name_Provided,DateTime_Intake,FoundLocation,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,binary_outcome,ColorOriginal,BreedOriginal,percent,SexKnown,CatOrDog,AgeIntake_bins,SickOrInjured
A814086,No,2020-02-24 11:11:00,Austin (TX),Stray,Normal,Cat,Intact Female,62,Mixed Breed,Light,2020-02-28 16:46:00,2019-12-24 00:00:00,Spayed Female,66,0.0,Gray Tabby,Domestic Medium Hair Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814085,No,2020-02-24 11:11:00,Austin (TX),Stray,Normal,Cat,Intact Male,62,Mixed Breed,Light,2020-02-28 17:57:00,2019-12-24 00:00:00,Neutered Male,66,0.0,Orange Tabby,Domestic Shorthair Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814084,Yes,2020-02-24 11:11:00,Austin (TX),Stray,Normal,Cat,Intact Male,62,Mixed Breed,Dark,2020-02-28 18:15:00,2019-12-24 00:00:00,Neutered Male,66,0.0,Black,Domestic Shorthair Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814083,No,2020-02-24 11:11:00,Austin (TX),Stray,Normal,Cat,Intact Female,45,Mixed Breed,Light,2020-02-26 12:45:00,2020-01-10 00:00:00,Intact Female,47,0.0,Seal Point,Siamese Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A814081,Yes,2020-02-24 10:28:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,1461,Pure Breed,Light,2020-02-26 11:13:00,2016-02-24 00:00:00,Intact Male,1463,0.0,Red,Chihuahua Shorthair,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814080,Yes,2020-02-24 11:02:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Pure Breed,Light,2020-03-06 12:19:00,2018-02-24 00:00:00,Intact Female,741,0.0,White/Brown,Labrador Retriever/St. Bernard Smooth Coat,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814067,Yes,2020-02-24 07:54:00,Austin (TX),Stray,Normal,Cat,Neutered Male,5478,Pure Breed,Light,2020-02-24 14:11:00,2005-02-24 00:00:00,Neutered Male,5478,0.0,Orange Tabby/White,Cornish Rex,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814065,No,2020-02-23 18:16:00,Austin (TX),Stray,Normal,Dog,Intact Female,64,Mixed Breed,Dark,2020-02-27 17:04:00,2019-12-21 00:00:00,Spayed Female,68,0.0,Brown/Black,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814064,Yes,2020-02-23 18:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Pure Breed,Dark,2020-02-24 11:01:00,2018-02-23 00:00:00,Intact Male,731,0.0,Black/White,Siberian Husky,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814063,Yes,2020-02-23 18:16:00,Austin (TX),Stray,Normal,Dog,Intact Female,68,Mixed Breed,Dark,2020-02-27 18:58:00,2019-12-17 00:00:00,Spayed Female,72,0.0,Brown,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814058,Yes,2020-02-23 17:24:00,Austin (TX),Stray,Normal,Dog,Spayed Female,4747,Pure Breed,Light,2020-02-24 12:44:00,2007-02-24 00:00:00,Spayed Female,4748,0.0,Gold,Golden Retriever,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814057,Yes,2020-02-23 17:10:00,Austin (TX),Stray,Normal,Dog,Intact Male,549,Pure Breed,Light,2020-02-23 18:48:00,2018-08-23 00:00:00,Intact Male,549,0.0,Silver/Tan,Miniature Schnauzer/Yorkshire Terrier,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814056,Yes,2020-02-23 16:55:00,Austin (TX),Stray,Normal,Dog,Spayed Female,2556,Mixed Breed,Light,2020-02-23 18:33:00,2013-02-23 00:00:00,Spayed Female,2556,0.0,Tan/White,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814054,No,2020-02-23 16:46:00,Travis (TX),Stray,Normal,Cat,Intact Male,730,Mixed Breed,Dark,2020-02-27 16:52:00,2018-02-23 00:00:00,Intact Male,734,0.0,Black,Domestic Longhair Mix,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814053,Yes,2020-02-23 16:33:00,Austin (TX),Stray,Normal,Dog,Intact Female,1095,Mixed Breed,Dark,2020-03-12 10:59:00,2017-02-23 00:00:00,Intact Female,1113,0.0,Brown Brindle/White,Plott Hound Mix,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814050,Yes,2020-02-23 16:26:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Pure Breed,Dark,2020-02-24 18:11:00,2018-02-23 00:00:00,Intact Male,731,0.0,Brown/White,American Pit Bull Terrier,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814049,No,2020-02-23 16:07:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-24 12:54:00,2018-02-23 00:00:00,Unknown,731,1.0,Black/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814045,Yes,2020-02-23 15:03:00,Austin (TX),Stray,Normal,Dog,Neutered Male,730,Mixed Breed,Light,2020-03-04 11:57:00,2018-02-23 00:00:00,Neutered Male,740,0.0,Blue Merle/White,Catahoula Mix,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814044,Yes,2020-02-23 15:03:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Mixed Breed,Light,2020-03-12 12:12:00,2019-02-23 00:00:00,Intact Male,383,0.0,Tan/White,Chinese Sharpei Mix,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814041,Yes,2020-02-23 14:28:00,Austin (TX),Stray,Normal,Dog,Intact Female,24,Mixed Breed,Dark,2020-02-27 09:43:00,2020-01-30 00:00:00,Intact Female,28,0.0,Black/White,Australian Cattle Dog Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A814039,Yes,2020-02-23 14:07:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,77,Mixed Breed,Dark,2020-03-01 13:12:00,2019-12-08 00:00:00,Spayed Female,84,0.0,Brown/Black,German Shepherd Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814038,No,2020-02-23 13:58:00,Austin (TX),Stray,Normal,Cat,Unknown,730,Mixed Breed,Dark,2020-02-27 16:52:00,2018-02-23 00:00:00,Unknown,734,0.0,Brown Tabby,Domestic Medium Hair Mix,0.11655011655011654,0,1,"(366.0, 730.0]",0
A814037,Yes,2020-02-23 13:36:00,Austin (TX),Owner Surrender,Sick,Dog,Spayed Female,92,Mixed Breed,Dark,2020-02-25 12:21:00,2019-11-23 00:00:00,Spayed Female,94,0.0,Black/White,Border Collie Mix,0.7042253521126761,1,1,"(76.0, 155.0]",1
A814036,Yes,2020-02-23 13:28:00,Manor (TX),Owner Surrender,Normal,Dog,Neutered Male,549,Pure Breed,Dark,2020-03-11 18:00:00,2018-08-23 00:00:00,Neutered Male,566,0.0,Brown/White,Boxer,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814035,No,2020-02-23 13:25:00,Travis (TX),Stray,Sick,Cat,Intact Female,3652,Pure Breed,Dark,2020-02-24 11:45:00,2010-02-23 00:00:00,Intact Female,3653,0.0,Brown Tabby,Domestic Longhair,0.7042253521126761,1,1,"(1654.2, 5478.0]",1
A814033,Yes,2020-02-23 13:17:00,Other,Owner Surrender,Normal,Dog,Intact Male,730,Mixed Breed,Light,2020-03-04 11:52:00,2018-02-23 00:00:00,Neutered Male,740,0.0,Tricolor,Rat Terrier Mix,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814032,Yes,2020-02-23 11:52:00,Austin (TX),Stray,Normal,Dog,Spayed Female,5113,Mixed Breed,Dark,2020-02-23 16:14:00,2006-02-23 00:00:00,Spayed Female,5113,0.0,Brown,Labrador Retriever Mix,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814031,No,2020-02-23 12:15:00,Austin (TX),Stray,Normal,Dog,Intact Female,62,Mixed Breed,Dark,2020-02-27 17:53:00,2019-12-23 00:00:00,Spayed Female,66,0.0,Black/Brown,Black/Tan Hound Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814030,No,2020-02-23 12:15:00,Austin (TX),Stray,Normal,Dog,Intact Female,62,Mixed Breed,Light,2020-02-27 16:40:00,2019-12-23 00:00:00,Spayed Female,66,0.0,Red,Redbone Hound Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814028,No,2020-02-23 11:51:00,Austin (TX),Stray,Injured,Dog,Intact Male,730,Pure Breed,Light,2020-02-27 16:19:00,2018-02-23 00:00:00,Intact Male,734,1.0,White/Tan,Chihuahua Shorthair,0.7042253521126761,1,1,"(366.0, 730.0]",1
A814027,Yes,2020-02-24 13:17:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,731,Pure Breed,Light,2020-03-03 12:16:00,2018-02-23 00:00:00,Intact Male,739,0.0,White,Chihuahua Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814026,No,2020-02-23 11:32:00,Austin (TX),Stray,Normal,Cat,Intact Male,730,Pure Breed,Dark,2020-02-27 16:52:00,2018-02-23 00:00:00,Intact Male,734,0.0,Black,Domestic Shorthair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814025,No,2020-02-23 11:21:00,Travis (TX),Stray,Normal,Dog,Intact Male,365,Mixed Breed,Dark,2020-02-27 16:51:00,2019-02-23 00:00:00,Neutered Male,369,0.0,Brown Brindle/White,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814024,Yes,2020-02-23 00:00:00,Austin (TX),Owner Surrender,Injured,Dog,Intact Female,38,Pure Breed,Dark,2020-02-23 11:17:00,2020-01-16 00:00:00,Intact Female,38,1.0,Black/White,Labrador Retriever/Pit Bull,0.7042253521126761,1,1,"(-1.001, 50.4]",1
A814023,No,2020-02-23 11:10:00,Austin (TX),Stray,Normal,Dog,Intact Male,62,Pure Breed,Light,2020-02-29 15:32:00,2019-12-23 00:00:00,Neutered Male,68,0.0,Tan/White,Whippet/Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814021,Yes,2020-02-23 10:46:00,Austin (TX),Stray,Normal,Dog,Intact Male,123,Mixed Breed,Dark,2020-03-27 07:53:00,2019-10-23 00:00:00,Neutered Male,156,0.0,Brown/Black,German Shepherd Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814015,No,2020-02-22 22:21:00,Travis (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-23 08:41:00,2018-02-22 00:00:00,Unknown,731,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814014,Yes,2020-02-22 21:45:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Pure Breed,Dark,2020-02-29 18:29:00,2018-02-22 00:00:00,Intact Male,737,0.0,Brown Brindle/White,Catahoula,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814013,No,2020-02-22 21:55:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-23 08:42:00,2018-02-22 00:00:00,Unknown,731,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814006,No,2020-02-22 16:17:00,Austin (TX),Stray,Normal,Cat,Intact Female,730,Pure Breed,Dark,2020-02-27 16:51:00,2018-02-22 00:00:00,Intact Female,735,0.0,Torbie,Domestic Longhair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814004,Yes,2020-02-22 16:16:00,Austin (TX),Stray,Normal,Dog,Neutered Male,3652,Pure Breed,Dark,2020-02-29 16:20:00,2010-02-22 00:00:00,Neutered Male,3659,0.0,Black/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814003,Yes,2020-02-22 16:06:00,Austin (TX),Stray,Normal,Dog,Spayed Female,730,Pure Breed,Light,2020-02-27 17:10:00,2018-02-22 00:00:00,Spayed Female,735,0.0,Blue,Pit Bull,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814001,Yes,2020-02-22 15:55:00,Austin (TX),Stray,Normal,Dog,Intact Male,1095,Mixed Breed,Light,2020-02-27 12:16:00,2017-02-22 00:00:00,Intact Male,1100,0.0,Tan/White,Labrador Retriever Mix,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814000,No,2020-02-22 15:51:00,Austin (TX),Stray,Normal,Dog,Intact Male,123,Mixed Breed,Dark,2020-02-26 16:11:00,2019-10-22 00:00:00,Neutered Male,127,0.0,Brown Brindle/White,American Bulldog Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A813999,Yes,2020-02-22 15:16:00,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,365,Mixed Breed,Dark,2020-02-28 17:52:00,2019-02-22 00:00:00,Intact Male,371,0.0,Black/Tan,Chihuahua Longhair Mix,0.7042253521126761,1,1,"(155.0, 365.0]",1
A813998,Yes,2020-02-22 15:06:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2556,Pure Breed,Light,2020-03-09 15:36:00,2013-02-22 00:00:00,Spayed Female,2572,0.0,Calico,Domestic Longhair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A813997,Yes,2020-02-22 14:09:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,365,Pure Breed,Light,2020-02-25 18:40:00,2019-02-22 00:00:00,Neutered Male,368,0.0,Tan,Chihuahua Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813995,Yes,2020-02-22 13:46:00,Austin (TX),Stray,Normal,Cat,Neutered Male,365,Pure Breed,Dark,2020-02-22 15:29:00,2019-02-22 00:00:00,Neutered Male,365,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813994,Yes,2020-02-22 13:37:00,Austin (TX),Stray,Normal,Cat,Neutered Male,518,Pure Breed,Dark,2020-02-24 14:15:00,2018-09-22 00:00:00,Neutered Male,520,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A813993,Yes,2020-02-22 13:34:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2556,Pure Breed,Light,2020-02-22 17:03:00,2013-02-22 00:00:00,Neutered Male,2556,0.0,White/Tan,Shih Tzu,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A813992,Yes,2020-02-22 13:27:00,Austin (TX),Owner Surrender,Sick,Cat,Intact Female,37,Pure Breed,Light,2020-02-22 17:29:00,2020-01-16 00:00:00,Intact Female,37,0.0,Blue/White,Domestic Shorthair,0.7042253521126761,1,1,"(-1.001, 50.4]",1
A813991,Yes,2020-02-22 13:07:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4748,Pure Breed,Dark,2020-02-25 16:43:00,2007-02-22 00:00:00,Neutered Male,4751,0.0,Black/White,Basset Hound,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A813990,Yes,2020-02-22 12:54:00,Austin (TX),Abandoned,Normal,Dog,Spayed Female,730,Mixed Breed,Light,2020-03-08 14:56:00,2018-02-22 00:00:00,Spayed Female,745,0.0,Tan,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(366.0, 730.0]",0
A813988,Yes,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,184,Pure Breed,Dark,2020-03-08 13:48:00,2019-08-22 00:00:00,Spayed Female,199,0.0,Black/White,Domestic Medium Hair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813987,Yes,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,184,Pure Breed,Dark,2020-03-08 13:49:00,2019-08-22 00:00:00,Spayed Female,199,0.0,Black,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813986,Yes,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,184,Pure Breed,Light,2020-02-29 19:13:00,2019-08-22 00:00:00,Neutered Male,191,0.0,Blue,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813985,Yes,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,184,Pure Breed,Light,2020-03-04 10:51:00,2019-08-22 00:00:00,Neutered Male,195,0.0,Blue/White,Domestic Medium Hair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813984,Yes,2020-02-22 12:54:00,Austin (TX),Abandoned,Normal,Dog,Intact Male,730,Pure Breed,Light,2020-03-08 14:56:00,2018-02-22 00:00:00,Neutered Male,745,0.0,Red,Dachshund/Chihuahua Shorthair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A813983,Yes,2020-02-25 13:35:00,Travis (TX),Public Assist,Normal,Dog,Spayed Female,732,Pure Breed,Light,2020-02-27 12:40:00,2018-02-23 00:00:00,Spayed Female,734,0.0,Tricolor/Black,Akita/German Shepherd,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813982,Yes,2020-02-22 12:05:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,365,Pure Breed,Light,2020-02-23 12:48:00,2019-02-22 00:00:00,Intact Female,366,0.0,Gray Tabby,Domestic Medium Hair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813980,Yes,2020-02-22 11:47:00,Austin (TX),Stray,Normal,Dog,Intact Male,1095,Mixed Breed,Light,2020-02-26 15:51:00,2017-02-22 00:00:00,Neutered Male,1099,0.0,Tan,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813979,Yes,2020-02-22 11:15:00,Austin (TX),Stray,Normal,Dog,Intact Male,92,Mixed Breed,Dark,2020-02-24 16:45:00,2019-11-22 00:00:00,Intact Male,94,0.0,Brown/White,Great Pyrenees Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A813977,No,2020-02-21 22:56:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-22 10:36:00,2018-02-21 00:00:00,Unknown,731,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A813970,No,2020-02-21 19:01:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-22 08:20:00,2018-02-21 00:00:00,Unknown,731,1.0,Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A813968,Yes,2020-02-21 17:54:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1095,Pure Breed,Dark,2020-03-04 11:54:00,2017-02-21 00:00:00,Spayed Female,1107,0.0,Black Brindle,Labrador Retriever,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813967,Yes,2020-02-21 17:54:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1095,Pure Breed,Dark,2020-03-04 11:54:00,2017-02-21 00:00:00,Spayed Female,1107,0.0,Black,Labrador Retriever,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813966,No,2020-02-21 17:32:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Pure Breed,Dark,2020-02-25 12:23:00,2019-02-21 00:00:00,Intact Male,369,0.0,Black/White,Chihuahua Longhair/Dachshund,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813965,Yes,2020-02-21 17:32:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Pure Breed,Dark,2020-02-25 13:44:00,2019-02-21 00:00:00,Intact Female,369,0.0,Brown Brindle,Shih Tzu/Yorkshire Terrier,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813964,No,2020-02-21 23:05:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-22 10:35:00,2018-02-21 00:00:00,Unknown,731,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A813963,No,2020-02-21 16:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,168,Pure Breed,Dark,2020-02-25 17:42:00,2019-09-06 00:00:00,Neutered Male,172,0.0,Black/White,Chihuahua Longhair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813961,No,2020-02-21 23:17:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-22 10:37:00,2018-02-21 00:00:00,Unknown,731,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A813960,No,2020-02-21 16:13:00,Austin (TX),Wildlife,Injured,Other,Unknown,1095,Pure Breed,Light,2020-02-24 12:54:00,2017-02-21 00:00:00,Unknown,1098,1.0,Gray,Opossum,0.7042253521126761,0,0,"(731.0, 1095.0]",1
A813959,Yes,2020-02-21 15:21:00,Austin (TX),Stray,Normal,Dog,Intact Female,1095,Pure Breed,Light,2020-02-27 12:17:00,2017-02-21 00:00:00,Intact Female,1101,0.0,White,Great Pyrenees,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813957,Yes,2020-02-21 15:01:00,Austin (TX),Stray,Sick,Cat,Spayed Female,3430,Pure Breed,Light,2020-02-23 16:54:00,2010-10-01 00:00:00,Spayed Female,3432,0.0,Blue,Domestic Medium Hair,0.7042253521126761,1,1,"(1654.2, 5478.0]",1
A813956,Yes,2020-02-21 14:39:00,Austin (TX),Stray,Normal,Cat,Neutered Male,365,Pure Breed,Dark,2020-02-28 18:01:00,2019-02-21 00:00:00,Neutered Male,372,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813955,No,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,138,Pure Breed,Light,2020-02-25 12:06:00,2019-10-06 00:00:00,Spayed Female,142,0.0,Gray Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(76.0, 155.0]",0
A813954,Yes,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,138,Pure Breed,Dark,2020-02-25 17:28:00,2019-10-06 00:00:00,Neutered Male,142,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(76.0, 155.0]",0
A813953,No,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,138,Pure Breed,Dark,2020-02-25 12:07:00,2019-10-06 00:00:00,Spayed Female,142,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(76.0, 155.0]",0
A813952,No,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,138,Pure Breed,Dark,2020-02-24 16:22:00,2019-10-06 00:00:00,Neutered Male,141,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(76.0, 155.0]",0
A813951,Yes,2020-02-21 14:12:00,Travis (TX),Public Assist,Sick,Cat,Intact Female,123,Mixed Breed,Light,2020-02-25 12:07:00,2019-10-21 00:00:00,Intact Female,127,0.0,Red Tick,Abyssinian Mix,0.7042253521126761,1,1,"(76.0, 155.0]",1
A813949,No,2020-02-21 13:56:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-22 08:18:00,2018-02-21 00:00:00,Unknown,731,1.0,Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A813946,No,2020-02-21 13:22:00,Austin (TX),Stray,Normal,Cat,Spayed Female,365,Pure Breed,Light,2020-02-25 12:17:00,2019-02-21 00:00:00,Spayed Female,369,0.0,Calico,Persian,0.11655011655011654,1,1,"(155.0, 365.0]",0
A813942,Yes,2020-02-21 12:20:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,730,Pure Breed,Dark,2020-02-29 16:47:00,2018-02-21 00:00:00,Neutered Male,738,0.0,Chocolate/White,Labrador Retriever,0.11655011655011654,1,1,"(366.0, 730.0]",0
A813940,Yes,2020-02-21 11:48:00,Austin (TX),Stray,Normal,Dog,Intact Female,1095,Pure Breed,Dark,2020-02-25 16:42:00,2017-02-21 00:00:00,Spayed Female,1099,0.0,Brown/Black,German Shepherd,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813937,No,2020-02-21 11:31:00,Austin (TX),Stray,Normal,Dog,Intact Male,1095,Pure Breed,Light,2020-02-25 16:41:00,2017-02-21 00:00:00,Neutered Male,1099,0.0,Gray/Fawn,Port Water Dog,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A813936,No,2020-02-21 11:31:00,Austin (TX),Stray,Normal,Dog,Intact Male,1826,Pure Breed,Dark,2020-02-25 16:42:00,2015-02-21 00:00:00,Neutered Male,1830,0.0,Black/White,Port Water Dog,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A813934,Yes,2020-02-21 11:06:00,Austin (TX),Stray,Normal,Dog,Spayed Female,2922,Pure Breed,Dark,2020-02-21 17:21:00,2012-02-21 00:00:00,Spayed Female,2922,0.0,Black/White,Boston Terrier,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A813933,Yes,2020-02-21 10:00:00,Austin (TX),Stray,Normal,Dog,Spayed Female,427,Pure Breed,Dark,2020-02-21 12:49:00,2018-12-21 00:00:00,Spayed Female,427,0.0,Brown/Black,Belgian Malinois,0.11655011655011654,1,1,"(366.0, 730.0]",0
A813931,No,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0,Pure Breed,Light,2020-02-21 18:43:00,2020-02-21 00:00:00,Unknown,0,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A813930,No,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0,Pure Breed,Light,2020-02-21 18:43:00,2020-02-21 00:00:00,Unknown,0,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A813929,No,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0,Pure Breed,Light,2020-02-21 18:43:00,2020-02-21 00:00:00,Unknown,0,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A813928,No,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Intact Female,0,Pure Breed,Dark,2020-02-21 18:42:00,2020-02-21 00:00:00,Intact Female,0,0.0,Tortie,Domestic Shorthair,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A813927,No,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0,Pure Breed,Dark,2020-02-21 18:42:00,2020-02-21 00:00:00,Unknown,0,0.0,Black,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A813926,No,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0,Pure Breed,Dark,2020-02-21 18:42:00,2020-02-21 00:00:00,Unknown,0,0.0,Black,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A813923,Yes,2020-02-21 08:21:00,Travis (TX),Stray,Injured,Dog,Intact Female,153,Pure Breed,Dark,2020-03-13 11:43:00,2019-09-21 00:00:00,Intact Female,174,0.0,Brown/Black,German Shepherd,0.7042253521126761,1,1,"(76.0, 155.0]",1
A813920,No,2020-02-20 22:26:00,Austin (TX),Stray,Sick,Dog,Intact Male,123,Mixed Breed,Light,2020-02-21 17:27:00,2019-10-20 00:00:00,Intact Male,124,0.0,Tan/White,Chihuahua Shorthair Mix,0.7042253521126761,1,1,"(76.0, 155.0]",1
A813919,Yes,2020-02-20 22:19:00,Travis (TX),Stray,Normal,Dog,Intact Female,167,Mixed Breed,Light,2020-03-02 12:51:00,2019-09-06 00:00:00,Intact Female,178,0.0,Tan/Tricolor,German Shepherd Mix,0.11655011655011654,1,1,"(155.0, 365.0]",0
